id;LOCphy_C;MVG_C;Volume_C;MI_C;qwen2_5_coder_32b_SLOC_R;qwen2_5_coder_32b_Cyclomatic_R;qwen2_5_coder_32b_Volume_R;qwen2_5_coder_32b_MI_R;qwen2_5_coder_32b_total_unsafe_block_R;qwen2_5_coder_32b_avg_unsafe_stmt_R;qwen2_5_coder_32b_total_uniq_type_R
json.h:allow_simplified_json_prep:json_skip_whitespace;35.0;11.0;776.845;76.2661;32.0;9.0;788.5567403938026;78.10001568324766;0;0.0;2
transcoder-set:FIND_N_TH_ELEMENT_FROM_STERNS_DIATOMIC_SERIES_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
transcoder-set:MODULUS_TWO_FLOAT_DOUBLE_NUMBERS_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
transcoder-set:MAXIMUM_LENGTH_SUBSEQUENCE_DIFFERENCE_ADJACENT_ELEMENTS_EITHER_0_1_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
transcoder-set:FIND_MINIMUM_RADIUS_ATLEAST_K_POINT_LIE_INSIDE_CIRCLE_prep:f_filled;1.0;1.0;77.7092;148.135;3.0;1.0;74.00879436282185;130.59072449338103;0;0.0;4
indent-2.2.13:backup_prep:initialize_backups;16.0;4.0;341.322;94.8334;10.0;3.0;180.94247824228052;105.97758975234653;1;5.0;0
libxml2:xmlunicode_prep:xmlUCSIsCJKCompatibilityIdeographsSupplement;4.0;2.0;95.1839;124.392;3.0;3.0;88.0;129.23032948828995;0;0.0;1
json.h:allow_json5_prep:json_write_pretty_object;48.0;13.0;1892.16;66.0601;49.0;8.0;1709.3646230208672;67.40435069279366;2;16.5;6
gprolog-1.5.0:stream_c_prep:Pl_Set_Top_Level_Streams_2;8.0;1.0;185.843;109.914;8.0;1.0;161.42124551085624;110.64615664966999;1;4.0;0
gawk-5.2.2:mpfr_prep:mpg_set_var;21.0;4.0;761.921;86.2524;19.0;4.0;798.2892142331044;87.63123956816968;0;0.0;3
tmux:tty-keys_prep:tty_keys_build;32.0;10.0;1695.28;73.8899;28.0;5.0;661.2388666938917;82.09888817454235;0;0.0;1
transcoder-set:FIND_HARMONIC_MEAN_USING_ARITHMETIC_MEAN_GEOMETRIC_MEAN_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;188.86964917948671;125.71898405435351;1;1.0;2
make-4.4.1:misc_prep:get_tmpfile;16.0;5.0;928.883;89.3974;22.0;6.0;653.6213445634062;85.835965615942;1;11.0;2
cflow-1.7:linked-list_prep:linked_list_create;8.0;1.0;218.512;109.071;9.0;1.0;230.70165975890765;106.88110997722929;1;3.0;0
mcsim-6.2.0:random_prep:ExpRandom;9.0;2.0;164.233;108.418;9.0;2.0;165.0586500259616;108.39219734684276;0;0.0;1
tulipindicators-0.9.1:tiamalgamation_prep:ti_trix;35.0;13.0;2504.52;69.7189;26.0;6.0;977.2382597360762;81.03823753070537;0;0.0;8
screen-4.9.0:acls_prep:UsersAcl;46.0;22.0;2115.98;64.0982;25.0;6.0;512.9283016944967;85.02550405948888;1;8.0;3
tinycc:libtcc_prep:tcc_add_crt;7.0;2.0;228.235;110.778;6.0;2.0;239.7487836710217;113.01962006827699;0;0.0;2
tar-1.34:checkpoint_prep:checkpoint_finish_compile;17.0;6.0;298.056;94.0961;14.0;6.0;274.78587335407707;97.66411206973737;1;7.0;0
transcoder-set:MULTIPLY_AN_INTEGER_WITH_3_5_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;109.39293667703852;128.55876004029366;0;0.0;1
transcoder-set:COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_prep:main;14.0;3.0;555.409;94.6948;12.0;3.0;425.0821285889304;98.58264382466606;1;1.0;2
mtools-4.0.43:force_io_prep:force_pwrite;5.0;1.0;164.999;118.146;3.0;1.0;158.45715005480787;126.63196303100605;0;0.0;3
transcoder-set:MAXIMUM_POSSIBLE_DIFFERENCE_TWO_SUBSETS_ARRAY_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;75.28421251514428;130.27187457489046;0;0.0;2
transcoder-set:HOW_TO_BEGIN_WITH_COMPETITIVE_PROGRAMMING_prep:f_filled;1.0;1.0;57.3594;149.713;4.0;1.0;84.0;125.27178399587257;0;0.0;3
libxml2:parser_prep:xmlCtxtGetStandalone;6.0;2.0;130.799;116.17;6.0;2.0;108.41805003750011;117.14632473880042;1;1.0;1
transcoder-set:SUM_MANHATTAN_DISTANCES_PAIRS_POINTS_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
cflow-1.7:output_prep:output;20.0;5.0;511.823;88.8817;25.0;7.0;748.7601451402373;82.8284344035108;0;0.0;1
tulipindicators-0.9.1:bbands_prep:ti_bbands;38.0;11.0;3114.16;67.7138;57.0;5.0;2802.630213553609;63.073338651524;1;3.0;7
libxml2:libxml2-py_prep:libxml_xmlUCSIsGeorgian;13.0;3.0;518.058;96.2574;15.0;3.0;460.12332512836576;94.55581507353088;0;0.0;3
libxml2:xmlmodule_prep:xmlModuleOpen;16.0;3.0;661.37;91.6236;3.0;1.0;72.33974351909448;130.70933778224418;0;0.0;2
transcoder-set:RECURSIVE_C_PROGRAM_LINEARLY_SEARCH_ELEMENT_GIVEN_ARRAY_prep:f_gold;6.0;4.0;303.07;111.341;6.0;4.0;321.1728988800479;111.0392026581332;0;0.0;4
make-4.4.1:function_prep:shell_completed;14.0;5.0;642.547;93.477;15.0;5.0;794.1395478760094;91.2578389084006;3;1.0;2
grep-3.11:locale_prep:main;20.0;1.0;660.591;88.4748;9.0;1.0;321.1728988800479;105.16066790678094;1;4.0;0
tmux:session_prep:session_find_by_id_str;12.0;3.0;450.832;98.2768;9.0;2.0;330.68508468127203;104.77889596027923;0;0.0;3
screen-4.9.0:logfile_prep:logfopen;28.0;6.0;1141.65;79.0291;45.0;6.0;1234.8406898163362;70.93484199358643;2;4.5;2
less-633:decode_prep:init_cmds;14.0;3.0;564.708;94.6085;16.0;3.0;782.2395283916128;90.75082552085142;0;0.0;4
enscript-1.6.6:lex_prep:yy_scan_bytes;19.0;4.0;627.988;88.879;20.0;4.0;615.583003791291;88.1517742479056;2;1.5;2
gprolog-1.5.0:c_supp_prep:Pl_Rd_Codes_Str;19.0;6.0;1097.35;85.5167;29.0;5.0;593.8776836817003;82.08910598638056;1;1.0;2
transcoder-set:GIVEN_A_SORTED_AND_ROTATED_ARRAY_FIND_IF_THERE_IS_A_PAIR_WITH_A_GIVEN_SUM_1_prep:sort;1.0;1.0;110.361;146.31;5.0;1.0;133.97977094150824;119.22912392632244;1;1.0;2
libxml2:catalog_prep:xmlCatalogDump;8.0;3.0;171.3;109.877;8.0;2.0;100.07820003461549;112.90209724498396;1;3.0;1
libxml2:list_prep:xmlListCreate;24.0;5.0;984.587;82.526;17.0;3.0;485.0;92.2543695934144;1;3.0;0
transcoder-set:SEARCH_AN_ELEMENT_IN_A_SORTED_AND_PIVOTED_ARRAY_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;118.94197037642039;128.12357512612607;0;0.0;2
tulipindicators-0.9.1:tiamalgamation_prep:ti_ultosc_start;3.0;1.0;76.0;130.453;3.0;1.0;68.11428751370197;131.02230855938677;1;1.0;1
libxml2:libxml2-py_prep:libxml_xmlXPathNextAttribute;16.0;4.0;942.929;89.5493;19.0;4.0;569.7958382200379;89.38464232335251;0;0.0;4
less-633:screen_prep:add_line;5.0;1.0;74.0088;122.315;6.0;1.0;120.92782504182705;116.80848842058248;0;0.0;1
ed-1.19:regex_prep:subst_regex;1.0;1.0;43.0196;151.209;3.0;1.0;36.541209043760986;134.26058960271106;0;0.0;0
transcoder-set:NUMBER_WAYS_NODE_MAKE_LOOP_SIZE_K_UNDIRECTED_COMPLETE_CONNECTED_GRAPH_N_NODES_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;85.11011351724513;129.86396239303022;1;1.0;1
transcoder-set:PROGRAM_CALCULATE_VOLUME_ELLIPSOID_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
gprolog-1.5.0:wam2ma_prep:main;30.0;5.0;1053.14;78.561;19.0;1.0;545.0;90.3060024052548;3;1.0;4
optipng-0.7.8:pngrtran_prep:png_read_transform_info;22.0;7.0;1093.67;82.9292;3.0;1.0;39.86313713864835;133.808130442365;0;0.0;2
enscript-1.6.6:prt_lpr_prep:printer_open;24.0;3.0;623.175;85.3644;27.0;7.0;1210.357108119455;79.0843549969571;1;19.0;5
libosip2-5.3.1:sdp_accessor_prep:sdp_message_m_media_add;13.0;2.0;456.506;97.1451;16.0;2.0;514.5282001745622;93.15916080375935;1;8.0;6
optipng-0.7.8:tiffutil_prep:minitiff_destroy_info;5.0;2.0;129.268;119.185;7.0;3.0;121.11360846386408;113.84326469160925;1;2.0;1
transcoder-set:LONGEST_PREFIX_ALSO_SUFFIX_1_prep:f_gold;25.0;5.0;681.72;83.7762;25.0;5.0;682.4301001903852;83.77077909367982;0;0.0;3
libxml2:xmlunicode_prep:xmlUCSIsSmallFormVariants;4.0;2.0;95.1839;124.392;7.0;3.0;92.0;115.27295498464892;0;0.0;1
bc-1.07.1:scan_prep:yypush_buffer_state;17.0;6.0;715.0;89.5461;17.0;6.0;441.16633802859883;92.05694948832914;1;8.0;1
gprolog-1.5.0:oper_supp_prep:Pl_Nth_Root_Up;13.0;4.0;250.672;99.8023;14.0;4.0;261.3428625411059;98.38493864715448;0;0.0;2
tmux:window_prep:window_pane_set_palette;10.0;3.0;345.947;102.607;12.0;3.0;372.92368526624745;99.26336850527281;1;4.0;3
gprolog-1.5.0:wam2ma_prep:F_label;6.0;2.0;430.86;109.971;13.0;2.0;512.6840152296381;96.54158996561478;0;0.0;2
transcoder-set:SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
libosip2-5.3.1:osip_call_info_prep:osip_message_set_call_info;17.0;5.0;565.538;90.9955;19.0;5.0;533.4454337622765;89.49743325146032;0;0.0;3
json.h:allow_multi_line_strings_prep:json_get_key_size;31.0;8.0;1072.31;77.246;33.0;7.0;922.0862792951681;77.2480557567768;1;20.0;1
tmux:window_prep:window_remove_pane;7.0;3.0;560.0;105.881;12.0;2.0;321.08422511105806;100.27165421780185;1;5.0;2
libxml2:xmlunicode_prep:xmlUCSIsGreekExtended;4.0;2.0;95.1839;124.392;3.0;3.0;88.0;129.23032948828995;0;0.0;1
units-2.22:units_prep:mymalloc;11.0;2.0;239.722;103.201;8.0;2.0;249.9824559469954;108.14181518101029;0;0.0;2
tmux:screen_prep:screen_reinit;13.0;1.0;443.907;97.5206;13.0;1.0;453.91128757139444;97.40473116808454;1;9.0;1
gprolog-1.5.0:dynam_supp_prep:Pl_Delete_Dynamic_Clause;18.0;2.0;408.07;92.4565;15.0;2.0;351.38539382230084;96.18779197422342;1;8.0;1
nano-7.2:chars_prep:mbstrcasecmp;4.0;1.0;151.267;122.213;3.0;1.0;108.0;128.6253985425307;0;0.0;2
tmux:cmd-list_prep:cmd_list_print;19.0;3.0;846.594;87.5557;17.0;3.0;676.6325578862951;90.52287627611949;0;0.0;2
libxml2:libxml2-py_prep:libxml_xmlValidateNmtokensValue;11.0;2.0;401.29;100.522;14.0;2.0;350.0;97.32601885691884;0;0.0;4
libosip2-5.3.1:osip_www_authenticate_prep:osip_www_authenticate_get_domain;3.0;1.0;55.5066;132.087;3.0;1.0;66.60791492653966;131.13859917480173;1;1.0;1
libosip2-5.3.1:osip_list_prep:osip_list_size;5.0;2.0;133.98;118.999;6.0;2.0;96.0;117.77888600287275;1;1.0;1
tulipindicators-0.9.1:pvi_prep:ti_pvi_start;4.0;1.0;68.5324;126.33;4.0;1.0;53.77443751081734;127.59108063160195;0;0.0;1
optipng-0.7.8:gzwrite_prep:gzputs;16.0;7.0;689.136;90.4898;14.0;4.0;400.0;96.17165561527133;1;3.0;3
transcoder-set:SUM_SERIES_555555_N_TERMS_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;123.18989788986397;127.94110026310747;0;0.0;2
nano-7.2:winio_prep:arrow_from_ABCD;7.0;4.0;164.999;112.005;7.0;4.0;164.2332676057198;112.02955912580435;0;0.0;1
libxml2:xpath_prep:xmlXPathWrapNodeSet;13.0;2.0;394.656;97.9021;13.0;2.0;366.61052696862873;98.28546014845381;1;2.0;2
ed-1.19:buffer_prep:inc_current_addr;3.0;2.0;82.0447;129.825;12.0;2.0;172.8771237954945;103.49109068311952;2;2.0;0
wget-1.21.4:iri_prep:remote_to_utf8;26.0;9.0;938.744;80.5572;10.0;3.0;408.6251683748963;101.74157045259388;0;0.0;4
libxml2:xmlreader_prep:xmlTextReaderReadString;59.0;19.0;1907.85;61.2945;49.0;15.0;1429.750400184616;66.72318432460062;2;8.5;1
mtools-4.0.43:mformat_prep:initFsForFormat;10.0;1.0;337.597;103.194;6.0;1.0;192.56842503028855;114.3891485630933;1;2.0;1
transcoder-set:FIND_THE_LARGEST_SUBARRAY_WITH_0_SUM_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
transcoder-set:COUNT_PALINDROME_SUB_STRINGS_STRING_prep:sort;1.0;1.0;110.361;146.31;5.0;1.0;133.97977094150824;119.22912392632244;1;1.0;2
optipng-0.7.8:crc32_prep:crc32_combine_gen;3.0;1.0;58.8103;131.786;3.0;1.0;30.0;135.2862545389334;0;0.0;0
transcoder-set:PROGRAM_COUNT_OCCURRENCE_GIVEN_CHARACTER_STRING_prep:sort;1.0;1.0;110.361;146.31;5.0;1.0;188.86964917948671;117.44360894934448;1;1.0;2
binn-3.0:binn_prep:binn_iter_init;14.0;5.0;771.68;92.5247;19.0;5.0;872.7962075615275;86.93723767278435;1;5.0;7
optipng-0.7.8:png_prep:png_save_int_32;5.0;1.0;79.9545;121.914;3.0;1.0;70.30835464468075;130.8574496241963;0;0.0;2
transcoder-set:CEILING_IN_A_SORTED_ARRAY_1_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
json.h:allow_multi_line_strings_prep:json_value_as_string;6.0;2.0;158.123;115.184;6.0;3.0;159.91133951083242;114.89547502383314;1;1.0;1
transcoder-set:DYNAMIC_PROGRAMMING_HIGH_EFFORT_VS_LOW_EFFORT_TASKS_PROBLEM_prep:f_gold;4.0;2.0;316.62;118.142;4.0;2.0;320.9473750504809;118.0713900708624;0;0.0;3
heman:mat3_prep:kmMat3GetForwardVec3;7.0;1.0;272.626;110.084;9.0;1.0;254.9937575983544;106.36051870992112;1;5.0;2
transcoder-set:K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
transcoder-set:FIND_THE_MISSING_NUMBER_2_prep:f_filled;1.0;1.0;44.9726;150.979;4.0;1.0;55.506595772116384;127.42622169641146;0;0.0;2
tar-1.34:safe-write_prep:safe_write;16.0;6.0;433.818;93.1264;15.0;6.0;350.0;95.28833433883023;0;0.0;3
gprolog-1.5.0:error_supp_prep:Pl_Err_Existence;8.0;1.0;266.274;108.044;8.0;1.0;176.41891628622352;110.18416788515506;1;4.0;2
libxml2:libxml2-py_prep:libxml_xmlXPathFalseFunction;12.0;3.0;687.648;96.0815;16.0;3.0;524.6169884132792;92.82818675730245;1;5.0;4
gprolog-1.5.0:wam2ma_prep:BT_String_Add;26.0;5.0;1010.5;81.0942;25.0;4.0;734.6709084218526;83.61721382956485;0;0.0;2
robotfindskitten:robotfindskitten_prep:message;8.0;1.0;280.461;107.774;10.0;1.0;241.57745825283183;104.93473266267104;1;6.0;1
lil:lil_prep:lil_subst_to_list;19.0;2.0;610.051;89.4897;22.0;2.0;632.4000377877413;86.9275969971365;1;17.0;2
gprolog-1.5.0:ma2asm_inst_prep:Code_Stop;4.0;1.0;28.5293;130.887;2.0;1.0;24.0;143.01513575711957;0;0.0;1
make-4.4.1:read_prep:tilde_expand;57.0;14.0;1676.59;63.6751;33.0;11.0;994.1233251283658;75.93689890801066;1;20.0;1
enscript-1.6.6:prt_lpr_prep:printer_close;6.0;1.0;88.8106;118.414;6.0;1.0;92.0;118.2301959978505;1;1.0;1
libxml2:parserInternals_prep:xmlSetExternalEntityLoader;4.0;1.0;41.5132;128.937;5.0;1.0;39.86313713864835;125.53275533735598;1;1.0;0
binn-3.0:binn_prep:binn_get_double;31.0;11.0;1168.28;76.1103;39.0;12.0;996.5046728589635;72.98818142235075;1;18.0;3
hello-2.12.1:u8-mbtoucr_prep:u8_mbtoucr;106.0;27.0;2947.2;47.7015;31.0;11.0;1416.4201571777976;75.10878994000132;1;26.0;3
transcoder-set:LENGTH_OF_THE_LONGEST_ARITHMATIC_PROGRESSION_IN_A_SORTED_ARRAY_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
libxml2:entities_prep:xmlSerializeHexCharRef;29.0;6.0;872.07;79.8613;42.0;7.0;1094.9081008162966;72.44793847863554;3;2.3333333333333335;4
transcoder-set:BIN_PACKING_PROBLEM_MINIMIZE_NUMBER_OF_USED_BINS_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
transcoder-set:WRITE_A_C_PROGRAM_TO_FIND_THE_PARITY_OF_AN_UNSIGNED_INTEGER_prep:f_gold;8.0;2.0;161.421;110.416;9.0;2.0;196.21499122004107;107.49306489643253;0;0.0;3
libxml2:xmlmemory_prep:xmlInitMemoryInternal;4.0;1.0;43.1851;128.731;5.0;1.0;64.72503367497927;123.01233597980831;1;1.0;0
screen-4.9.0:display_prep:AddCStr;10.0;4.0;162.516;106.306;8.0;4.0;185.46604019833754;109.23411369816682;1;3.0;1
json-c:test_parse_int64_prep:checkit_uint;6.0;1.0;185.754;114.576;7.0;1.0;196.21499122004107;111.79435863458323;1;2.0;2
nano-7.2:utils_prep:get_range;14.0;5.0;445.0;95.3873;17.0;5.0;500.0;91.63598171449391;1;11.0;2
libxml2:catalog_prep:xmlCatalogLocalResolveURI;17.0;6.0;677.151;89.8289;19.0;6.0;473.1340442362815;89.89131908969004;1;2.0;2
urlparser:url_prep:url_is_ssh;7.0;3.0;166.908;112.176;8.0;3.0;153.73110979725664;110.43998083742514;1;3.0;1
tmux:alerts_prep:alerts_reset_all;7.0;2.0;243.003;110.452;9.0;2.0;149.33879237447786;108.91263085153263;1;4.0;0
hello-2.12.1:dirname-lgpl_prep:dir_len;19.0;9.0;713.695;87.0637;16.0;6.0;493.4838956012829;92.45631352808128;1;9.0;1
transcoder-set:PRIMALITY_TEST_SET_5USING_LUCAS_LEHMER_SERIES_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;126.71134807876051;127.79454034440036;1;1.0;1
tar-1.34:exclude_prep:add_exclude;78.0;20.0;3584.98;53.2619;28.0;6.0;1120.3380316512537;79.12708112498235;1;17.0;3
gprolog-1.5.0:const_io_c_prep:Pl_Print_To_Atom_2;7.0;1.0;408.07;107.987;19.0;1.0;401.2899011413369;91.8977311571994;1;9.0;0
transcoder-set:MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;144.94647495169912;127.09538533633435;0;0.0;2
libxml2:xmlstring_prep:xmlUTF8Strsub;22.0;9.0;847.168;83.7972;29.0;9.0;775.4887502163468;79.7816414789124;1;13.0;5
transcoder-set:CHECK_WHETHER_ARITHMETIC_PROGRESSION_CAN_FORMED_GIVEN_ARRAY_prep:main;23.0;3.0;3653.26;76.8574;4.0;1.0;1273.878729996132;111.13295880513809;0;0.0;2
transcoder-set:COUNT_POSSIBLE_WAYS_TO_CONSTRUCT_BUILDINGS_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
gprolog-1.5.0:hash_prep:Pl_Hash_Insert;24.0;3.0;1265.87;81.6792;18.0;3.0;1104.7123912114025;87.0478079588239;2;1.0;3
make-4.4.1:file_prep:rename_file;10.0;2.0;187.296;106.028;10.0;2.0;212.39637567217926;105.3741595207306;1;5.0;2
ed-1.19:global_prep:unset_active_nodes;14.0;5.0;398.507;95.9611;21.0;5.0;430.0;88.99705342370498;0;0.0;3
libosip2-5.3.1:osip_authentication_info_prep:osip_authentication_info_clone;34.0;14.0;1844.61;71.5489;48.0;14.0;1495.0;67.05515989700328;1;29.0;3
heman:vec3_prep:kmVec3GetHorizontalAngle;14.0;5.0;670.904;93.2524;20.0;5.0;682.0577927895841;87.38854231747307;1;11.0;2
libzahl-1.0:zcmp_prep:zcmp;7.0;3.0;271.414;109.647;7.0;3.0;191.81655006634637;111.45225046156727;0;0.0;2
transcoder-set:PROGRAM_CHECK_ARRAY_SORTED_NOT_ITERATIVE_RECURSIVE_prep:f_gold;5.0;4.0;241.577;115.474;9.0;4.0;271.4137173634208;105.34601154384087;0;0.0;2
optipng-0.7.8:gifread_prep:GIFReadNextBlock;26.0;6.0;505.317;84.4679;27.0;7.0;468.8508029066055;84.01596284882532;1;14.0;3
wget-1.21.4:ftp-basic_prep:ftp_greeting;15.0;5.0;460.74;94.0888;22.0;4.0;438.86228838418543;88.3673467717135;0;0.0;3
ed-1.19:main_prep:scripted;1.0;1.0;33.2193;152.554;3.0;1.0;27.0;135.83412922035413;0;0.0;0
mtools-4.0.43:stream_prep:init_head;6.0;1.0;152.925;115.588;7.0;1.0;156.0;112.98700434760636;1;3.0;3
binn-3.0:binn_prep:binn_object_read_next;7.0;4.0;377.831;107.697;13.0;4.0;448.95107662290235;96.77186801963802;0;0.0;4
quadtree-0.1.0:bounds_prep:quadtree_bounds_free;6.0;1.0;109.393;117.33;7.0;1.0;111.01319154423277;114.75608059294589;1;3.0;1
libxml2:xmlwriter_prep:xmlTextWriterWriteVFormatDTDInternalEntity;18.0;3.0;465.0;91.5474;16.0;3.0;413.6403177873932;94.06407934706347;1;5.0;4
nettle-3.9.1:gcm-aes128_prep:nettle_gcm_aes128_encrypt;6.0;2.0;500.374;109.194;7.0;2.0;371.33473773314626;108.24731523324158;0;0.0;4
brotli-1.0.9:bit_reader_prep:BrotliWarmupBitReader;17.0;6.0;495.42;91.4538;17.0;6.0;422.25941582377817;92.2847205823303;0;0.0;1
libosip2-5.3.1:osip_uri_prep:osip_uri_set_scheme;5.0;2.0;142.624;118.674;8.0;2.0;108.0;112.50596464374073;1;1.0;2
pth-2.0.7:pth_time_prep:__pth_time_t2d;6.0;1.0;159.911;115.355;6.0;1.0;144.4295354570819;115.884979525962;1;2.0;1
json.h:allow_simplified_json_prep:json_extract_get_array_size;17.0;2.0;587.768;91.485;18.0;2.0;529.94418432572;91.0975647423635;0;0.0;3
gprolog-1.5.0:all_solut_c_prep:Pl_Stop_Mark_1;5.0;1.0;64.725;123.012;4.0;1.0;72.33974351909448;126.04888820852534;0;0.0;1
transcoder-set:MAXIMUM_REMOVAL_FROM_ARRAY_WHEN_REMOVAL_TIME_WAITING_TIME_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;81.40967379910403;130.09511155839854;1;1.0;2
libxml2:globals_prep:__xmlParserVersion;4.0;1.0;55.5066;127.426;3.0;1.0;49.82892142331043;132.6477839755311;0;0.0;0
tulipindicators-0.9.1:tiamalgamation_prep:ti_tema;34.0;11.0;1884.02;72.1289;32.0;9.0;1330.6862330553045;75.37913809979834;0;0.0;6
transcoder-set:CALCULATING_FACTORIALS_USING_STIRLING_APPROXIMATION_prep:f_gold;7.0;2.0;241.481;110.485;7.0;2.0;246.1243780580604;110.38590313319554;0;0.0;2
heman:ops_prep:heman_ops_accumulate;12.0;8.0;1233.12;91.8945;12.0;4.0;298.78191844869895;100.18599979825564;1;2.0;2
json.h:allow_simplified_json_prep:json_write_minified_array;15.0;4.0;480.0;94.1059;25.0;5.0;592.6736814055638;84.50406302834902;1;15.0;2
transcoder-set:COUNT_OFDIFFERENT_WAYS_EXPRESS_N_SUM_1_3_4_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;123.18989788986397;127.94110026310747;0;0.0;2
libxml2:libxml2-py_prep:libxml_xmlXPathGetFunction;13.0;3.0;675.885;94.8745;20.0;4.0;566.7761714519072;88.58132194290776;0;0.0;3
nettle-3.9.1:pss-mgf1_prep:nettle_pss_mgf1;24.0;4.0;1283.05;81.3791;10.0;3.0;465.0;101.06952698444222;0;0.0;5
transcoder-set:COUNT_FREQUENCY_K_MATRIX_SIZE_N_MATRIXI_J_IJ_prep:main;15.0;3.0;801.909;91.6672;14.0;3.0;666.9514470225078;93.74314155921167;0;0.0;3
transcoder-set:COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS_prep:f_gold;10.0;4.0;316.362;102.842;16.0;4.0;374.064536624823;94.35703532990321;0;0.0;3
hello-2.12.1:quotearg_prep:quotearg_custom;6.0;1.0;132.0;116.353;3.0;1.0;113.29982727264704;128.37628517727507;0;0.0;3
xzoom:xzoom_prep:resize;33.0;9.0;1336.76;74.8569;30.0;10.0;798.7316660763032;78.84887214584518;1;18.0;2
nettle-3.9.1:sha3-256_prep:nettle_sha3_256_digest;9.0;1.0;264.405;106.172;7.0;1.0;267.9313627895044;110.17445522398614;1;3.0;3
libxml2:parser_prep:xmlCtxtReadMemory;13.0;3.0;543.704;96.0061;11.0;3.0;410.3426413555973;100.175735469854;1;6.0;6
transcoder-set:SEARCH_INSERT_AND_DELETE_IN_A_SORTED_ARRAY_1_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;149.33879237447786;126.94014992795601;1;1.0;2
gawk-5.2.2:gawkfts_prep:gawk_fts_set;14.0;6.0;340.059;96.5559;11.0;6.0;283.6339404013986;101.4061373652037;1;5.0;3
make-4.4.1:misc_prep:copy_dep_chain;20.0;4.0;575.0;88.5064;22.0;3.0;626.6795483714568;86.74484857674142;0;0.0;4
screen-4.9.0:layer_prep:LMouseMode;12.0;4.0;315.769;99.8985;16.0;4.0;431.87862564904935;93.60971083368129;0;0.0;2
rcs-5.10.1:b-grok_prep:empty_repo;9.0;1.0;230.702;106.881;9.0;1.0;243.00301253822127;106.61097787634351;1;3.0;1
libxml2:libxml2-py_prep:libxml_xmlUCSIsGujarati;13.0;3.0;518.058;96.2574;15.0;3.0;485.9729501355773;94.27159132833398;0;0.0;5
indent-2.2.13:parse_prep:uninit_parser;18.0;2.0;422.644;92.274;18.0;2.0;370.1328243468957;92.96389550719407;1;13.0;0
transcoder-set:COUNT_POSSIBLE_WAYS_TO_CONSTRUCT_BUILDINGS_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;75.28421251514428;130.27187457489046;0;0.0;2
nano-7.2:global_prep:backwards_void;1.0;1.0;22.4588;154.589;3.0;1.0;15.509775004326936;138.71683447649625;0;0.0;0
libxml2:xmlIO_prep:xmlNoNetExists;14.0;4.0;394.837;96.2392;16.0;4.0;348.3892322882048;94.72679694042803;0;0.0;2
transcoder-set:K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;48.432042660922164;132.79564043134945;0;0.0;1
nettle-3.9.1:fat-x86_64_prep:nettle_memxor;1.0;1.0;112.0;146.234;3.0;1.0;133.437600046154;127.52558436702466;0;0.0;3
